    ,name                    ,t4    ,p100  ,v100  ,deadline
2687,de7d91556c74a2ff6584bce0,628   ,305   ,218   ,350.0
2688,cb17dbbccea83e622a0c83f0,65    ,42    ,22    ,inf
2689,7af135aa9c005758735cd15c,23    ,13    ,7     ,inf
2690,c7efd3873126e8a3efa3fac6,17410 ,11937 ,5950  ,inf
2691,bff64ccd2035184ea3a25637,150   ,88    ,44    ,inf
2692,ffde6b9982488ce9b46574c3,24    ,12    ,9     ,inf
2693,7cf95eeb8d6559e9165f2575,594   ,342   ,216   ,1138.0
2694,91a8ee5ef48c4e2524ac78b7,57    ,30    ,15    ,inf
2695,3d2253f4e70e8599978b705b,436   ,286   ,140   ,inf
2696,85fa8f1b761b83bde1e90ffb,334   ,197   ,127   ,inf
2697,08fe12ababbe97bb3bb8420c,34    ,20    ,13    ,46.0
2698,a8cd34c189dfeb70686372cc,44    ,26    ,17    ,inf
2699,a2c0473780122e342e90e3d6,47    ,30    ,17    ,inf
2700,51ef9a4c4a1f619a5f004d32,73    ,41    ,22    ,inf
2701,50ac513185f485f2c84cd944,23    ,12    ,8     ,inf
2702,3949ac7ad8419741e1f63b72,43    ,25    ,15    ,inf
2703,c56b8a9e2bca5e67573444ec,646   ,283   ,194   ,inf
2704,d148bb215672d1c429462eab,23    ,12    ,7     ,inf
2705,c4cef2b554e2830e81023b65,7408  ,4534  ,2236  ,6812.0
2706,e1d356d3fb1f94045d690ba7,44    ,29    ,17    ,inf
2707,75909132d1ce3586b52be66d,376   ,218   ,125   ,inf
2708,a8bdb75b5d4f3e6b2e991be2,54    ,31    ,17    ,inf
2709,a7505398a0c2c0ed0ae81407,697   ,312   ,210   ,inf
2710,9c1da8dc680ed6753699e1d6,285   ,146   ,89    ,inf
2711,a5635304211cb9b2bc69a410,24    ,14    ,7     ,inf
2712,d675f5f90de5060ca74bc711,34    ,21    ,10    ,inf
2713,013f2f92938de4d8a359b146,43    ,28    ,12    ,inf
2714,11d109c1cebe79e617a09c7b,36    ,22    ,13    ,inf
2715,4e0c79d09ecd34d79c72fb3e,33    ,17    ,11    ,inf
2716,d0b2f508c4c197d3cd88aede,87    ,51    ,33    ,inf
2717,c347ce6e98633d2bcaf06db2,95    ,61    ,34    ,inf
2718,7f4a1d8c99b0e8684c01b826,24    ,12    ,9     ,20.0
2719,f6ca26fcbb5293061494dd57,148   ,79    ,46    ,inf
2720,34a4487483d1264d0649c50c,24    ,13    ,8     ,inf
2721,f189e24274b8ddb05a9982af,232   ,151   ,112   ,inf
2722,51f9a9bd94a163cd996c0814,37    ,19    ,12    ,inf
2723,d2610e25df4a54aad4922f07,27    ,17    ,9     ,inf
2724,f9979eb898bf9c8bc0d86315,33    ,17    ,12    ,inf
2725,3f1c45ebe152f115e3e82edd,23    ,12    ,9     ,inf
2726,4d8716cf870d56eb8cd35099,152   ,95    ,54    ,inf
2727,9474873a2e9f8bd9917ddb6a,24    ,15    ,8     ,inf
2728,ca413f86d9c4fef347fca351,11375 ,6429  ,4059  ,inf
2729,ba784d5ffccec9b72e8450a1,167   ,78    ,54    ,inf
2730,2a91e71a9d2eabade7c15934,24    ,16    ,7     ,inf
2731,454a6973969ca195aadd0f3e,34    ,18    ,12    ,inf
2732,b13e7aa84f435c54fef81bdb,24    ,15    ,9     ,inf
2733,29b659a9e9b5a589705e74b0,33    ,17    ,12    ,inf
2734,42b75ba6b007880039c35519,464   ,254   ,149   ,790.0
2735,c8c5be3852b486fc32e9ead3,94    ,51    ,37    ,inf
2736,041e0d97636cce45d38145cf,44    ,26    ,13    ,inf
2737,3fa9ee0de64d745c3781e1ce,24    ,14    ,10    ,inf
2738,1dba453f1a0dd5d8b31f0737,24    ,14    ,8     ,inf
2739,9ab778cc38f6ec7de94f871c,445   ,223   ,128   ,402.0
2740,a43d9a5f3e227af04a5896fd,34    ,18    ,11    ,inf
2741,2ab7834b416f7f9e22e8cb54,71    ,37    ,18    ,inf
2742,dd725e7074f1803016db90fb,23    ,12    ,9     ,inf
2743,7f45168d92ee09d48f9bde12,33    ,22    ,10    ,inf
2744,5f5fcd0b1201e6af8a2678ee,33    ,22    ,13    ,34.0
2745,04d47947e2bf5a3340a715cd,185   ,121   ,58    ,inf
2746,f9532d3d8e20e0c350ebef37,458   ,250   ,132   ,inf
2747,b826ef0694016fb91857c712,27    ,14    ,8     ,inf
2748,cf809a4868a1efe8b6656f9a,23    ,14    ,7     ,inf
2749,a19849115751e6c8893046c8,310   ,191   ,126   ,inf
2750,d101b6b3d86f98abacc7368f,34    ,19    ,13    ,39.0
2751,600b55840e9bf52c74e67a7b,375   ,211   ,143   ,inf
2752,3bbc90acadfd87274a32f599,33    ,17    ,11    ,inf
2753,b1a5c26c4a777d8d8789ad80,73195 ,38205 ,22600 ,inf
2754,f562384448779cbe14d62a8e,23    ,15    ,8     ,inf
2755,f25735cf4c83d161198b8edb,44    ,29    ,16    ,inf
2756,fb1b54798f58759948569e1d,23    ,15    ,7     ,inf
2757,045d09fddcd3052b30667f3b,170   ,103   ,53    ,367.0
2758,cc6975d76224bda0657555a5,114   ,60    ,27    ,inf
2759,690b311216dc6c0370340960,24    ,16    ,9     ,23.0
2760,c3acca779caffc3cc04173e5,23    ,12    ,8     ,inf
2761,94bfebb07805fcc19e010b4e,43    ,26    ,17    ,inf
2762,4ba152752d239c10f725f21e,23    ,14    ,8     ,inf
2763,745112aa1dec3ef29cc3b49f,25    ,15    ,7     ,inf
2764,8372a9a424c7c3dc763bbbd4,23    ,14    ,9     ,45.0
2765,5213a4d7c95d057cf0182ef9,111   ,59    ,34    ,inf
2766,6080c32ffdeedfb9b4a9cdfa,763   ,400   ,229   ,inf
2767,f605bbd330693dfdad56dd1d,52    ,34    ,22    ,inf
2768,aa4e9895530147c877dbfcff,221   ,146   ,83    ,601.0
2769,ab981d066cd80d550f943284,23    ,13    ,8     ,inf
2770,08f2a3ee5de9159915a25c31,128   ,81    ,44    ,277.0
2771,e62a3b46067e1b2e3ec48c1a,23    ,14    ,9     ,inf
2772,18bbf86acf127448b30ae072,83    ,45    ,23    ,169.0
2773,dd77805ae2e54e35162ddfa7,24    ,13    ,8     ,19.0
2774,2aeaa0e87178f48e63358e94,34    ,21    ,11    ,inf
2775,72148f646ed17e77886ac7d4,134   ,77    ,38    ,inf
2776,f6b262d1c48e98498207ecdf,44    ,23    ,14    ,inf
2777,c0025110ee31f90f7c11b411,33    ,17    ,11    ,38.0
2778,aba150162e9be42b293286e8,25    ,13    ,8     ,inf
2779,546d7ecac150d24ecac2d7f2,23    ,12    ,7     ,inf
2780,9b289e963858cd30c1a7ca08,23    ,13    ,7     ,inf
2781,c4c9259fc75dddff59d5b579,75    ,39    ,26    ,229.0
2782,759c9a9217a890419de9eeb3,209   ,120   ,74    ,inf
2783,42f05742738f14b542c106da,23    ,12    ,7     ,24.0
2784,3d2d1b5ae182ea4c0c2a5842,301   ,190   ,123   ,inf
2785,9c04acabf1e943cc4acc10d6,369   ,203   ,139   ,inf
2786,d1babf189a0dcaffce0f7158,83    ,50    ,24    ,inf
2787,0e4d437778456e6be6fb3544,46    ,25    ,15    ,inf
2788,f4976eebed0c6c514a29ed49,198   ,103   ,61    ,inf
2789,e23245f479b75b987636e672,24    ,14    ,7     ,inf
2790,1fd5f726576605528716962b,122   ,62    ,36    ,inf
2791,ee8472428cf55e4040526d12,24    ,16    ,8     ,inf
2792,df822418afe0ebb833e3e991,24    ,12    ,7     ,inf
2793,cb9a0d73da346b7bb3bca2d6,43    ,27    ,13    ,inf
2794,bbdc85d08de2d67da8c810fb,39    ,23    ,13    ,inf
2795,4fde821c3af795323d9d95c8,123   ,78    ,43    ,inf
2796,b5660edfd015ee2cb9bab3d0,24    ,14    ,7     ,inf
2797,7c5f449ed7534734b4cbf020,33    ,17    ,10    ,inf
2798,c066d0a6428139f15fa33cb2,23    ,12    ,9     ,inf
2799,116400507b50c124b8e17f6f,92    ,50    ,30    ,inf
2800,bec289f45a6703c15caac663,579   ,342   ,161   ,inf
2801,131f4b24a196711ca625507e,45    ,29    ,13    ,inf
2802,ac36c39726ac1f4be1b910ea,393   ,196   ,132   ,425.0
2803,2b4c99d25b412c7d8f8aa7b0,105   ,61    ,28    ,203.0
2804,56f1b99b012173ea2b4678b8,23    ,15    ,7     ,39.0
2805,903c69da21f4bbe765e029a0,58    ,31    ,22    ,52.0
2806,806f95f4db86dd3a4a064a74,87    ,50    ,22    ,inf
2807,aa3432f3a32c90cd473c2b98,24    ,15    ,8     ,42.0
2808,35e0d108aa26326fa6dc3377,44    ,23    ,13    ,inf
2809,a6facbc12b844a768e39cc91,43    ,22    ,15    ,inf
2810,b63d94c2b472dd32c2cb32a1,54    ,31    ,20    ,inf
2811,81d98396050f4b3fabe744d5,102   ,63    ,35    ,inf
2812,88c53444c09078a00ad1f5c6,309   ,190   ,114   ,inf
2813,090c2f2183108e1614a271b0,33    ,21    ,10    ,inf
2814,47eda84023008239d9ad5676,537   ,333   ,206   ,inf
2815,6996f09f4c50ba80c8394444,24    ,12    ,9     ,inf
2816,b6d75a883cfc128bd811f6b0,67    ,34    ,22    ,84.0
2817,44f2ebf2cc2c0fbd4953ab7c,45    ,30    ,19    ,inf
2818,7f97b5c5fef0baf4af1d0d2a,65    ,41    ,20    ,inf
2819,7b105d90bd0f35a0526ff9ab,54    ,35    ,16    ,inf
2820,c6ba469f368833b4b245c893,17718 ,10246 ,5745  ,inf
2821,9d226cd74d7e905a21232f57,546   ,419   ,184   ,inf
2822,ab4921d65b5f94ee147ba614,943   ,608   ,345   ,inf
2823,97c79c659093c52632fecd3f,34    ,22    ,13    ,inf
2824,13f41a8f30344d191e45a617,23    ,15    ,9     ,inf
2825,d56f8a43424caa0342d2d01c,24    ,13    ,8     ,inf
2826,d9cf52914159d25b8c30514c,24    ,16    ,8     ,30.0
2827,ce017f316e43c5773accadda,24    ,14    ,7     ,22.0
2828,4715b3c0b1e94fbf8717087d,24    ,14    ,8     ,inf
2829,cbc46f4e910c2d3433b7b4e4,162   ,108   ,60    ,inf
2830,c2738e110d19a1da8d7e162c,26    ,15    ,9     ,inf
2831,9b3a347af855d32debe417ad,66    ,36    ,20    ,72.0
2832,3cb07425c0797272c21b2f2f,24    ,13    ,8     ,64.0
2833,4021ffd9d604a52df5593979,10938 ,6288  ,3626  ,inf
2834,4366cd6e8139b02aa5157d17,91    ,53    ,33    ,inf
2835,431a60258c828ffc7205fbf0,65    ,40    ,23    ,inf
2836,62cb97df0a71f40b8fb1157f,24    ,15    ,7     ,inf
2837,13d5c64ea0c0daad8355bff6,23    ,15    ,7     ,inf
2838,a3545b92e6372b58d67e000a,34    ,18    ,10    ,inf
2839,f649f026f341aa68c03547c8,23    ,12    ,7     ,inf
2840,d09a76229e4d1200de7f6736,150   ,92    ,52    ,124.0
2841,6b6dd6fe804d03f5bd05473e,24    ,14    ,7     ,inf
2842,d44b1d20e779879c2e6b1244,23    ,15    ,9     ,31.0
2843,ab026a863cb13e8280077690,50    ,30    ,15    ,inf
2844,25c724b1228a6cefa1eb6e5f,18927 ,9699  ,5782  ,inf
2845,64a18e08dd27326ddd593380,23    ,14    ,7     ,inf
2846,145115d2c839db488780a337,54    ,29    ,18    ,inf
2847,b02adb05a10d5338b3103250,220   ,126   ,66    ,inf
2848,3c2a14e236b19b963841d2cd,138   ,73    ,45    ,inf
2849,7e78a528b409288c93e85293,29    ,15    ,10    ,inf
2850,d7bfa00ca3d9081a3a20e4e7,44    ,26    ,14    ,63.0
2851,c3d6371ffb6e8a54bae24bb8,48    ,26    ,14    ,inf
2852,a4df989f038799345850d7cc,25    ,13    ,7     ,87.0
2853,7773c71f614e7029bed6372f,228   ,130   ,68    ,222.0
2854,321bd1ecf783e6eafd7b7937,72    ,39    ,24    ,inf
2855,638ff656affaf7bef5dfbff3,158   ,91    ,63    ,inf
2856,48feb198f8482d63628052f7,325   ,173   ,88    ,inf
2857,8d205e064336e3564c515257,54    ,33    ,18    ,inf
2858,8c7134af125d55ff73e9a581,58    ,31    ,14    ,inf
2859,b30e9bf9445aad35fb31c208,26    ,15    ,8     ,inf
2860,3ef21c8c9185ad11f3f92e59,68    ,40    ,24    ,inf
2861,a3d55a2be03437a73de7160f,23    ,12    ,7     ,inf
2862,7a3a2df08c42faa6d1c90268,691   ,354   ,239   ,inf
2863,e1342e10dfe54443ae6d288b,49    ,31    ,19    ,inf
2864,d138a0aea36fee6a5226154c,704   ,356   ,220   ,inf
2865,957464403ace816cd2ddb3b2,190   ,98    ,65    ,160.0
2866,a59f4df0a4dc35f28d741e11,24    ,12    ,7     ,inf
2867,9b9413614d40fff7ff499b3a,34    ,23    ,13    ,inf
2868,d7b952f3cc8c07119ab48847,33    ,18    ,11    ,inf
2869,aadcf9daecbac729f5a74394,76    ,42    ,24    ,94.0
2870,e79c7cce2a862d43d39992ae,137   ,72    ,47    ,inf
2871,eeebe41dfa99448ba48774a9,34    ,20    ,11    ,27.0
2872,9a350f6e55cca1dac3fb95ae,60    ,30    ,18    ,inf
2873,b22fffa2109f77f80c457950,34    ,20    ,13    ,52.0
2874,1238f6ff215cdf07b0b49045,24    ,14    ,8     ,inf
2875,5b0c0dfb29f0756701497b99,58    ,34    ,25    ,79.0
2876,e1c8a14a445918c08c5abe13,33    ,20    ,10    ,64.0
2877,441a581d0e816f1a216fe771,57    ,31    ,18    ,inf
2878,05af5c28c8e88cb5caa3c6fd,33299 ,20571 ,12216 ,inf
2879,ae3fde2aff8d645593d07e5d,5050  ,2825  ,1719  ,6165.0
2880,a169d0c245fa91bda5336090,33    ,21    ,10    ,inf
2881,531dff205d126de1445c5cbf,43    ,24    ,16    ,inf
2882,b8126488d6b4fb36d8e4cdd4,54    ,31    ,19    ,inf
2883,0e1491fecdd51db769e7e672,25    ,13    ,8     ,inf
2884,ad40b53db323e7745c4c9bec,556   ,409   ,205   ,inf
2885,25ba9438bfaef9de3506ed1f,22    ,11    ,6     ,34.0
2886,c0c01d3d67bac4f2f802b249,24    ,13    ,9     ,inf
2887,68592d25f7b648dcee28b13f,24    ,14    ,8     ,inf
2888,59fdeb3a1bf1e448193ea8e6,48    ,30    ,18    ,inf
2889,840a657ec8573c72c7ee77e8,1011  ,614   ,299   ,inf
2890,5538a191e094a1197824506c,24    ,15    ,8     ,38.0
2891,d2ae9683c65383d27b4241bc,33    ,19    ,10    ,inf
2892,562f53d863456748e48de896,53    ,32    ,19    ,inf
2893,3f99224e44a7f4a6aceba8fe,33    ,20    ,9     ,49.0
2894,bbe15e0361703b949296013b,24    ,15    ,9     ,inf
2895,8ce7ba0ee49d5f2f6bb4e0ea,88    ,46    ,30    ,inf
2896,4312ec39a02a5ce1e74aff19,307   ,177   ,96    ,inf
2897,949af421614273ff9571b401,23    ,13    ,8     ,inf
2898,f42d4921341e7573518983b3,23    ,12    ,7     ,inf
2899,4bc2752dbcdd3d58a451212e,294   ,190   ,130   ,inf
2900,40c54e90d4ea7345674d8b9a,169   ,97    ,54    ,inf
2901,d1f47e6d95f8e7ca6e2ac5fe,24    ,13    ,8     ,inf
2902,4a9109f16e23d1baf3d0e2f9,24    ,15    ,7     ,11.0
2903,89b4bde93c23452a10b8cbb9,33    ,20    ,11    ,23.0
2904,71efa2985adac57a8d722885,863   ,473   ,291   ,inf
2905,21a0f245e4f3b2194af23215,148   ,97    ,52    ,242.0
2906,8933a8d0c17438df30573efa,79    ,41    ,26    ,inf
2907,cef49051aebc88ae6bb13351,26    ,15    ,8     ,inf
2908,7c853e5cbc79c93d7e4db4a9,37    ,22    ,14    ,inf
2909,69a6226bd572853aa599f8a1,24    ,13    ,8     ,inf
2910,df4352697c11f7d002e4fae0,33    ,17    ,10    ,inf
2911,908f25b39974d82b721e296c,79    ,41    ,23    ,inf
2912,46e8d6010d10a2544742de44,24    ,14    ,7     ,inf
2913,8abe17cce00e095e92bddd7a,34    ,21    ,10    ,inf
2914,8630a07923a73883ee29f72e,44    ,26    ,17    ,inf
2915,3e6df47290a66f23eed7bdb9,626   ,284   ,206   ,inf
2916,42e1beda92c46120306633bf,3540  ,2086  ,1228  ,inf
2917,748d7c16853d317466070c5a,153   ,81    ,44    ,inf
2918,7b537e6d0de62ea02a80cd4f,67    ,41    ,24    ,inf
2919,8d1bace02a2fc181f7a484f4,54    ,31    ,17    ,inf
2920,2c36b10b2e22a2d490f1da28,74    ,41    ,23    ,inf
2921,26e13e50e02a3b5d24ff69f9,23    ,15    ,9     ,inf
2922,1355c75d5e83854d46e2e05f,138   ,89    ,53    ,inf
2923,f98b2411a7bc4e963b948742,25    ,13    ,9     ,inf
2924,735615e227f5319487b83339,34    ,18    ,13    ,inf
2925,157482060a61f90d99507e8d,34    ,20    ,11    ,inf
2926,6db3d563f1976db2f31a522c,33    ,20    ,12    ,inf
2927,6f6390118152e0a1d54a5248,61    ,34    ,19    ,inf
2928,ed1f569d4262e1a1e7c15e90,23    ,12    ,7     ,inf
2929,b093bd7210376b8990ad6731,24    ,14    ,8     ,33.0
2930,c90bfbc0e7ccb70fbd542760,24    ,16    ,7     ,inf
2931,1ac91f3d9c4e93851e2a47c2,76    ,41    ,20    ,35.0
2932,6eaba6cec594bc4dbf532cef,56    ,30    ,19    ,inf
2933,4c0c29a7a843c6daa6e0e301,34    ,22    ,11    ,79.0
2934,694bb6d1647443b784f11e71,66    ,44    ,22    ,194.0
2935,9e8ceafcd2c7a956432c665b,25    ,13    ,8     ,inf
2936,72deffdd13fd8425f2979301,49    ,31    ,19    ,inf
2937,86a875cb1e656851a329653d,23    ,12    ,8     ,inf
2938,b859126e19a4b8affb2c957c,36    ,21    ,11    ,inf
2939,71f7fbcd4db5c85d670869cd,292   ,158   ,72    ,inf
2940,57e98b5cf4e9c5a98caab4c3,94    ,50    ,25    ,inf
2941,5c2a54cd689283a44227bcb8,200   ,110   ,59    ,inf
2942,6e731ec0865f95229b84ccca,24    ,15    ,9     ,inf
2943,4ffb86630372101e78fbffd8,23    ,13    ,7     ,inf
2944,0873b15fd65aaa193ab4354d,79    ,50    ,33    ,inf
2945,f5ca055236b3ad82ec843159,34    ,19    ,12    ,118.0
2946,af01430134e02d360ae980e5,34    ,21    ,11    ,inf
2947,42a8f7f96311aabf8f0036e5,70    ,40    ,21    ,inf
2948,babd7521f57cdf35986d736f,53    ,30    ,18    ,inf
2949,f1b888533e67ba99245d78a6,421   ,225   ,150   ,inf
2950,6508f7966934a5a2cba2a2ae,23    ,12    ,8     ,25.0
2951,d985e55b8b530de82ae99e79,13258 ,7341  ,4277  ,inf
2952,bd3d2f5ac0c99ce386be47cf,125   ,83    ,51    ,inf
2953,8e95f623897b0fd40ebc3e1e,62    ,31    ,16    ,45.0
2954,49bdd2bd838479986230377c,24    ,12    ,9     ,inf
2955,03d50f47eb1c9a47925d5032,24    ,15    ,8     ,inf
2956,dc49ee178d5c5dad35ba12ca,44    ,24    ,14    ,inf
2957,c87c37fb480275ac292090d3,1901  ,965   ,548   ,inf
2958,8970a9b5667304651fc788e9,294   ,192   ,102   ,inf
2959,244eb458ac82e8de03eb1a37,23    ,13    ,7     ,inf
2960,321d008bc33cbe87b43c1bb3,24    ,13    ,8     ,inf
2961,8aa20ca163586109d80855e9,54    ,28    ,16    ,inf
2962,e10b2188510eca43b37f24ab,121   ,61    ,39    ,100.0
2963,b60c1ba4ca5cfb1e7f467335,508   ,315   ,150   ,inf
2964,b6231c0d2f11a77c3df535ee,33    ,19    ,10    ,inf
2965,74da78ffbd43c387c093f673,56    ,31    ,21    ,inf
2966,ad98c028b34afc511d9c1492,33    ,22    ,10    ,36.0
2967,75555745e9bca812fce86ff8,385   ,208   ,134   ,inf
2968,c5551091939567b848116650,91    ,53    ,32    ,290.0
2969,261cf78ed7a16b2e8292e3ee,34    ,20    ,11    ,inf
2970,7a49b5c463c504a1a6035a30,37    ,20    ,13    ,inf
2971,d1330bf2ef8c965a889747dc,517   ,274   ,171   ,inf
2972,cf83e8a664ad5c61f11fef3b,45    ,30    ,16    ,inf
2973,91c71f218f966ad3f16f5d03,90    ,57    ,30    ,inf
2974,c703af3991407171c611b5ba,24    ,16    ,8     ,inf
2975,3e6aa5e0024e1c4daf6c78d5,70    ,39    ,23    ,inf
2976,5e46395770ea27cbb2d95fde,16    ,8     ,5     ,inf
2977,0c20930ef6a27319a73dd88d,225   ,119   ,65    ,inf
2978,3283f15b8cbe91ffad1e41ec,56    ,28    ,18    ,169.0
2979,a3012cbbc45189eeb47199a9,23    ,15    ,8     ,inf
2980,e0088b7ddb280c79cac33c07,58    ,29    ,15    ,inf
2981,3ea191b39774a59ee371dfd4,24    ,14    ,9     ,38.0
2982,b64f8893a59d7c5c858f231d,24    ,14    ,8     ,inf
2983,d34240e83fd2f9bcd61f21db,24    ,14    ,7     ,inf
2984,551b573e688686570276a3cc,24    ,13    ,9     ,inf
2985,3fa4f2a0d2e493e1d4a9b04b,24    ,14    ,8     ,inf
2986,0e01f63a794c17deb4806449,58669 ,32322 ,21574 ,inf
2987,9d1548b4968f0a8a1db35497,273   ,139   ,73    ,inf
2988,6417581db3950e31cc108f29,49    ,31    ,17    ,inf
2989,89c31dab125cdcebc5327caf,533   ,321   ,203   ,inf
2990,caa7840a7fea153cdff02697,95    ,50    ,27    ,inf
2991,dcae63a37af05e05f171da4b,164   ,82    ,55    ,92.0
2992,200b3b6e254aa35cf7be0f59,58    ,30    ,19    ,46.0
2993,e56f49809a0535ed01014405,24    ,15    ,8     ,inf
2994,9802d6fbbe97ecd5f17a7639,23    ,14    ,8     ,inf
2995,35a8fc7fe00f9fef7a051509,753   ,288   ,217   ,684.0
2996,580686f4c82be85b6423c81a,139   ,111   ,52    ,336.0
2997,d5cf420a29707d32be448301,519   ,339   ,187   ,814.0
2998,8105e9d3ff6954b3974473dc,78    ,45    ,22    ,inf
2999,40c4f7b73903717dc68f93f3,59    ,31    ,23    ,inf
3000,2eb6b9ebc1813b13698ad057,24    ,12    ,8     ,inf
3001,c6d60a2856ee57e483382cad,23    ,12    ,7     ,23.0
3002,0e3c1640c923b0eb21eb27a2,17970 ,7699  ,5245  ,inf
3003,35751070f8e76bcffefcf772,25    ,13    ,9     ,inf
3004,c2ded3d792127a83921bc918,52    ,30    ,21    ,inf
3005,7b0ad522ef0e17939bce6054,60    ,31    ,21    ,inf
3006,4a9283658d4afb8a97cff878,65    ,33    ,19    ,34.0
3007,c0ae06f677c31e9dd478e3df,137   ,81    ,52    ,inf
3008,64aef671ae662bafd3d03af7,23    ,13    ,9     ,inf
3009,4f400c0393519d25b1f936eb,176   ,144   ,70    ,inf
3010,b7ec4b3eb1e3176d3a263ac8,16799 ,10243 ,5628  ,inf
3011,8c4cdbb255300c5f8bb9be4d,125   ,66    ,40    ,201.0
3012,e436c4ec517542cf4e67a457,579   ,290   ,176   ,inf
3013,cdfe31b01127ab6b55f339fc,23    ,12    ,7     ,inf
3014,1bc1e9e0faaa36f7908b6d82,594   ,337   ,191   ,inf
3015,12d9da6de6eabc5cc877a215,83    ,50    ,27    ,inf
3016,4a95c67513083e8d7f2c3691,24    ,16    ,8     ,inf
3017,7b32baef0eb8ce8556fc15c4,35    ,23    ,11    ,inf
3018,f61c978399794abea533c1c9,49    ,31    ,21    ,71.0
3019,597f2f5ffe2b892f43e0cc1d,167   ,91    ,46    ,inf
3020,86758a4cb5079fbd5b4cf916,652   ,344   ,193   ,inf
3021,5767001d7a9b39af990ccb14,163   ,92    ,62    ,inf
3022,24a48a376cafb77efb2ff6f2,33    ,18    ,11    ,inf
3023,f231d3913f30e54d1e7b978a,99    ,52    ,34    ,123.0
3024,311dcae5e723c0fe7d730aad,1099  ,568   ,397   ,inf
3025,d90482e07c3eaa279736f2d7,23    ,13    ,9     ,inf
3026,ab6f36df2ebfe8dc054688b1,74    ,41    ,21    ,inf
3027,e44935e3124dca18498310c3,23    ,14    ,7     ,inf
3028,81954f84e54c21106568855e,393   ,200   ,115   ,inf
3029,6f1a80f9e6f41a39eee1c352,380   ,200   ,106   ,334.0
3030,2d9a54e0a82eeb96fad7f7f7,79    ,42    ,27    ,126.0
3031,4de8e1b05a5c95c9f54e02da,117   ,63    ,39    ,180.0
3032,4f6964916c23c63a5393f850,33    ,17    ,12    ,108.0
3033,f0e30116cafdec23ef7673d3,79    ,46    ,22    ,inf
3034,d01bce7ce0c82d32a490477a,77    ,50    ,29    ,inf
3035,6d549d01c2d01df743c5029f,64    ,40    ,25    ,100.0
3036,2c58d8b0a2038e129170a2ba,24    ,13    ,8     ,inf
3037,acd3bf29a8092cc87e1f31b3,262   ,160   ,102   ,inf
3038,6a74331db41e197f29ace1eb,26    ,16    ,7     ,inf
3039,0a394313a5abf72fcbe45e72,839   ,479   ,276   ,inf
3040,8afb38b60bc097ac5595762a,24    ,15    ,7     ,inf
3041,8a1370b4e393b067410fff73,26    ,14    ,10    ,inf
3042,3ac9c981465bba20ad3bb9db,54    ,30    ,17    ,inf
3043,67b1187d0ed9d51f6b65d738,23    ,12    ,7     ,72.0
3044,51ebd04a44e8ad7cb835d695,24    ,14    ,7     ,inf
3045,4a0aa1669251092266e5b210,101   ,52    ,26    ,inf
3046,46051ff2e01ca91b11dc55ef,35    ,19    ,12    ,inf
3047,2d914f358563a5076cf4f34e,23    ,12    ,7     ,28.0
3048,352c1748232885800e2aeca7,143   ,81    ,44    ,inf
3049,9738d4323d6caf746dbd3e79,133   ,71    ,44    ,inf
3050,0a4f61bfc43a1d115753b3d6,47    ,26    ,15    ,41.0
3051,daa216032520ad24ee4fab65,540   ,375   ,214   ,inf
3052,5cbbff58e719a937d3d6f2ab,27    ,18    ,10    ,inf
3053,0366267dc9a230610cbc5b92,986   ,516   ,264   ,inf
3054,ca24637cbd1433dc63f3b04e,24    ,12    ,8     ,39.0
3055,1d30b6a09b1cf9e11153bd7c,734   ,284   ,210   ,inf
3056,6a488924b521c69e8a20dc25,170   ,92    ,63    ,inf
3057,fc4e202220f875e59ee503b5,24    ,16    ,8     ,42.0
3058,cd4b12b8320710747b9158a3,490   ,346   ,181   ,inf
3059,9439f6e1ee390bcfb00e7d7d,24    ,14    ,8     ,20.0
3060,2d03cc585c6e9290e0756016,25    ,15    ,8     ,inf
3061,41345a19c16f0e596963bdfe,2937  ,1485  ,882   ,inf
3062,499138272fbe6cab2529011c,61    ,39    ,24    ,inf
3063,0bfd20ccea59cac349548ed3,34    ,22    ,12    ,inf
3064,66e4b1c9ab8342e746a95eb0,24    ,13    ,8     ,24.0
3065,f368ddae0500d88b74b201bc,315   ,206   ,106   ,inf
3066,8dc1b0c8918f0ca097ab607a,28    ,15    ,9     ,inf
3067,52d6553f835d090558123073,29    ,16    ,10    ,inf
3068,c03ac646c23f736a20155aa1,34    ,21    ,12    ,inf
3069,15305f3565c3bcad9ad7ba18,53    ,31    ,21    ,94.0
3070,97d46ab14896df496df2a7fa,67    ,38    ,20    ,inf
3071,db35ba28829a7cf9d95d530c,54    ,30    ,19    ,inf
3072,1a2ed006701fb86d1e916517,363   ,186   ,116   ,inf
3073,37a21e91d97f7f8572f17487,54    ,28    ,19    ,inf
3074,fccb98bd650071c35b31c262,65    ,41    ,26    ,inf
3075,88c299faff6d0c312e9fe11a,25    ,14    ,9     ,76.0
3076,0a3a162a3d8c0724ff1c8a5a,45    ,24    ,13    ,inf
3077,65464467a19dc0f3713f3514,25    ,13    ,8     ,63.0
3078,13e367eb1126ac9e95545cfa,97    ,51    ,34    ,inf
3079,90d015becbf11eb82f320670,33    ,17    ,12    ,inf
3080,d121020e2117854761d3cfc4,238   ,139   ,99    ,inf
3081,22aee0d0882739720858dd3d,25    ,13    ,10    ,48.0
3082,79ae7e9afa2ea9cdb632839f,24    ,14    ,7     ,inf
3083,a6e7b0fcb146b4ba277e0c04,50    ,32    ,19    ,inf
